fish_id,condition_id,trial_number,Fish median response / baseline,Contributing rows
20230309_09,trace,42,1.0159029306291227,1
20230309_09,trace,43,1.0127756177541034,1
20230309_09,trace,44,0.9811853350726844,1
20230309_09,trace,45,1.0090377166455555,1
20230309_09,trace,46,0.9798344632320882,1
20230309_09,trace,47,0.972311298456501,1
20230309_09,trace,48,1.0421109144136362,1
20230309_09,trace,49,0.9940511473509157,1
20230309_09,trace,50,0.9498440920248123,1
20230309_09,trace,51,0.9958411398103303,1
20230309_09,trace,52,0.9689801144750105,1
20230309_09,trace,53,0.9870317442142713,1
20230309_09,trace,54,0.9886615248405048,1
20230309_09,trace,55,0.9523345160385996,1
20230309_09,trace,56,1.0454222240174014,1
20230309_09,trace,57,1.0399289329689754,1
20230309_09,trace,58,0.9984634240588145,1
20230309_09,trace,59,0.9887341170243794,1
20230309_09,trace,60,0.9491795750509234,1
20230309_09,trace,61,1.0249604678909856,1
20230309_09,trace,62,0.9921060565750229,1
20230309_09,trace,63,0.9856471375403971,1
20230309_09,trace,64,1.0103523663524896,1
20230309_09,trace,65,0.950532201793169,1
20230309_09,trace,66,1.0205103605774668,1
20230309_09,trace,67,0.9994505682631201,1
20230309_09,trace,68,1.0246498366276278,1
20230309_09,trace,69,1.0015341864410578,1
20230309_09,trace,70,1.0263703802556894,1
20230309_09,trace,71,1.0073188977657341,1
20230309_09,trace,72,1.0463563847687147,1
20230309_09,trace,73,1.002630194613722,1
20230309_09,trace,74,0.9721584086473442,1
20230309_09,trace,75,1.0514897840358846,1
20230309_09,trace,76,1.0017730485537433,1
20230309_09,trace,77,0.995214624168326,1
20230309_09,trace,78,1.0308252182201771,1
20230309_09,trace,79,0.9576158882559671,1
20230309_09,trace,80,0.9719131137716869,1
20230309_09,trace,81,1.0302185884460724,1
20230309_09,trace,82,0.9825514293837345,1
20230309_09,trace,83,1.0197149421011487,1
20230309_09,trace,84,1.0100270497778459,1
20230309_09,trace,85,0.9869263901986493,1
20230309_09,trace,86,0.9562922802287667,1
20230309_09,trace,87,1.0166423102175823,1
20230309_09,trace,88,0.9998002135296807,1
20230309_09,trace,89,0.9929397696075486,1
20230309_09,trace,90,1.0347579802949225,1
20230309_09,trace,91,1.0304132030101492,1
20230309_09,trace,92,1.0147824635314195,1
20230309_09,trace,93,1.0089895681007386,1
20230309_09,trace,94,0.9823869312770472,1
20230309_11,trace,5,0.9875012678546996,1
20230309_11,trace,6,1.0544476650079342,1
20230309_11,trace,7,1.081058664283057,1
20230309_11,trace,8,1.0613989094834828,1
20230309_11,trace,9,1.143731294654674,1
20230309_11,trace,10,0.8832571694091821,1
20230309_11,trace,11,0.9597267151083982,1
20230309_11,trace,12,0.9999220700146183,1
20230309_11,trace,13,1.0263856350845975,1
20230309_11,trace,14,0.9158447073984403,1
20230309_11,trace,15,1.200939021071849,1
20230309_11,trace,16,1.0307334036924671,1
20230309_11,trace,17,1.0540638446892032,1
20230309_11,trace,18,0.9980154192864993,1
20230309_11,trace,19,1.057792594360653,1
20230309_11,trace,20,0.9614498623830191,1
20230309_11,trace,21,1.1525648915157007,1
20230309_11,trace,22,0.9803737329124762,1
20230309_11,trace,23,0.9636215561729014,1
20230309_11,trace,24,1.0275425490713899,1
20230309_11,trace,25,1.0219297047014593,1
20230309_11,trace,26,1.056505741177634,1
20230309_11,trace,27,0.908453512918187,1
20230309_11,trace,28,0.9391100334745316,1
20230309_11,trace,29,0.966352450726143,1
20230309_11,trace,30,0.972190508281823,1
20230309_11,trace,31,0.9811202824487821,1
20230309_11,trace,32,1.0320867482373541,1
20230309_11,trace,33,1.1320597844970925,1
20230309_11,trace,34,0.9405100911622106,1
20230309_11,trace,35,0.9398551132196038,1
20230309_11,trace,36,0.9747631897424538,1
20230309_11,trace,37,1.0185439319062373,1
20230309_11,trace,38,0.9918106419360706,1
20230309_11,trace,39,0.8401590066700282,1
20230309_11,trace,40,0.8834863689573695,1
20230309_11,trace,41,0.9942036544352356,1
20230309_11,trace,42,1.019568382785478,1
20230309_11,trace,43,1.025306069846604,1
20230309_11,trace,44,0.9403098466376735,1
20230309_11,trace,45,1.0242976028094142,1
20230309_11,trace,46,0.919075026302153,1
20230309_11,trace,47,0.9850908441019941,1
20230309_11,trace,48,1.2297485695557877,1
20230309_11,trace,49,1.0190882123413416,1
20230309_11,trace,50,1.07074808842286,1
20230309_11,trace,51,1.0380830797897473,1
20230309_11,trace,52,1.115038754532507,1
20230309_11,trace,53,1.0097769730311437,1
20230309_11,trace,54,1.0283113676938143,1
20230309_11,trace,55,1.133909355068432,1
20230309_11,trace,56,0.8866176012079814,1
20230309_11,trace,57,1.000962917229651,1
20230309_11,trace,58,0.9335209868082944,1
20230309_11,trace,59,1.0681629761833549,1
20230309_11,trace,60,0.8318871947887755,1
20230309_11,trace,61,0.9770564189207747,1
20230309_11,trace,62,1.0391640206528074,1
20230309_11,trace,63,0.9423446648887247,1
20230309_11,trace,64,0.9590159385899157,1
20230309_11,trace,65,0.9198814645026501,1
20230309_11,trace,66,0.9903496710473235,1
20230309_11,trace,67,0.8341804753520927,1
20230309_11,trace,68,1.0349693810321925,1
20230309_11,trace,69,1.0603268384770628,1
20230309_11,trace,70,0.9372356830075165,1
20230309_11,trace,71,1.0330253295447516,1
20230309_11,trace,72,1.0208781927654083,1
20230309_11,trace,73,0.9505140310925042,1
20230309_11,trace,74,0.9458394301072733,1
20230309_11,trace,75,1.0315675148429415,1
20230309_11,trace,76,1.0186233583288737,1
20230309_11,trace,77,0.9457218403573213,1
20230309_11,trace,78,1.1294216234705907,1
20230309_11,trace,79,1.0896406279998005,1
20230309_11,trace,80,1.1392722878903494,1
20230309_11,trace,81,0.868935961496178,1
20230309_11,trace,82,1.069180371389935,1
20230309_11,trace,83,0.9483612049150297,1
20230309_11,trace,84,0.9759643718748572,1
20230309_11,trace,85,0.9687307328262843,1
20230309_11,trace,86,0.9663165491911824,1
20230309_11,trace,87,0.999499422706498,1
20230309_11,trace,88,0.9594931277672885,1
20230309_11,trace,89,0.9527406659780645,1
20230309_11,trace,90,0.9792186768333588,1
20230309_11,trace,91,0.9846733216268981,1
20230309_11,trace,92,1.0171033619835608,1
20230309_11,trace,93,0.918103583384941,1
20230309_11,trace,94,0.8390216680688923,1
20230310_02,trace,5,1.238387580299612,1
20230310_02,trace,6,0.8757082287098861,1
20230310_02,trace,7,1.166161607472365,1
20230310_02,trace,8,1.1081654233628477,1
20230310_02,trace,9,1.1926894895882596,1
20230310_02,trace,10,1.0571717353044658,1
20230310_02,trace,11,0.9645135597606141,1
20230310_02,trace,12,1.3627425315123007,1
20230310_02,trace,13,1.1249705076816465,1
20230310_02,trace,14,1.0789013778359493,1
20230310_02,trace,15,1.097686746310004,1
20230310_02,trace,16,1.1682260495435601,1
20230310_02,trace,17,1.1541261933307694,1
20230310_02,trace,18,1.2930394097057547,1
20230310_02,trace,19,1.0887294832199352,1
20230310_02,trace,20,1.04941396442573,1
20230310_02,trace,21,0.7991462841924175,1
20230310_02,trace,22,1.514909853771205,1
20230310_02,trace,23,1.178347668897241,1
20230310_02,trace,24,1.1332169842549358,1
20230310_02,trace,25,1.2156958832496532,1
20230310_02,trace,26,1.1981314768132705,1
20230310_02,trace,27,1.2739070647552648,1
20230310_02,trace,28,1.383790731996133,1
20230310_02,trace,29,1.4511996560782208,1
20230310_02,trace,30,0.8438793799767498,1
20230310_02,trace,31,0.9997992940471004,1
20230310_02,trace,32,1.1725466861139613,1
20230310_02,trace,33,0.9191445154211181,1
20230310_02,trace,34,1.7593750465529228,1
20230310_02,trace,35,1.0081003695809052,1
20230310_02,trace,36,0.8386733128019594,1
20230310_02,trace,37,1.051933220893818,1
20230310_02,trace,38,0.7268332616589851,1
20230310_02,trace,39,1.0342023437007022,1
20230310_02,trace,40,1.0367646074698464,1
20230310_02,trace,41,1.2732321299938802,1
20230310_02,trace,42,1.0294385319112012,1
20230310_02,trace,43,1.040089125305701,1
20230310_02,trace,44,1.0039418633604726,1
20230310_02,trace,45,1.180543159112735,1
20230310_02,trace,46,0.9582740606636219,1
20230310_02,trace,47,0.9796392635613357,1
20230310_02,trace,48,0.6558725123906828,1
20230310_02,trace,49,0.8287579175167872,1
20230310_02,trace,50,1.1840811896003323,1
20230310_02,trace,51,1.1697764316508024,1
20230310_02,trace,52,1.0539149730563013,1
20230310_02,trace,53,0.8660889237300035,1
20230310_02,trace,54,0.788597578036997,1
20230310_02,trace,55,0.9240256553749666,1
20230310_02,trace,56,1.088779143724286,1
20230310_02,trace,57,1.2898480973056385,1
20230310_02,trace,58,0.979327068113364,1
20230310_02,trace,59,0.7981482136041678,1
20230310_02,trace,60,1.3417111742303691,1
20230310_02,trace,61,0.8273475926053956,1
20230310_02,trace,62,1.0457226415569654,1
20230310_02,trace,63,0.9432471991330514,1
20230310_02,trace,64,1.066119927068927,1
20230310_02,trace,65,1.084684988799546,1
20230310_02,trace,66,1.0668444611443124,1
20230310_02,trace,67,0.9711010648902394,1
20230310_02,trace,68,1.0056306639414845,1
20230310_02,trace,69,0.9916917640304064,1
20230310_02,trace,70,0.975784749239986,1
20230310_02,trace,71,0.9282066343915252,1
20230310_02,trace,72,0.8965323891870652,1
20230310_02,trace,73,0.9716569002461167,1
20230310_02,trace,74,1.0225124012623332,1
20230310_02,trace,75,1.0874095501444607,1
20230310_02,trace,76,1.045415607896063,1
20230310_02,trace,77,1.0251610692565756,1
20230310_02,trace,78,1.0041772541142384,1
20230310_02,trace,79,1.010675887456143,1
20230310_02,trace,80,1.0079314362444671,1
20230310_02,trace,81,1.0392843925677329,1
20230310_02,trace,82,0.9438146698586647,1
20230310_02,trace,83,0.9637895007924225,1
20230310_02,trace,84,0.9978777307893814,1
20230310_02,trace,85,1.0226180522203254,1
20230310_02,trace,86,1.0268093613487472,1
20230310_02,trace,87,1.029523888994955,1
20230310_02,trace,88,0.9978723061084727,1
20230310_02,trace,89,1.053265604110194,1
20230310_02,trace,90,1.033037640106571,1
20230310_02,trace,91,0.9813219644662714,1
20230310_02,trace,92,1.066796332233398,1
20230310_02,trace,93,1.0398695555855477,1
20230310_02,trace,94,0.9663248519256268,1
20230310_05,trace,5,1.060704023570207,1
20230310_05,trace,6,0.9545146323493078,1
20230310_05,trace,7,1.029896484383153,1
20230310_05,trace,8,0.9355881550091195,1
20230310_05,trace,9,1.0952338895602574,1
20230310_05,trace,10,1.0810209912901845,1
20230310_05,trace,11,1.2499806816355563,1
20230310_05,trace,12,1.1309333931875578,1
20230310_05,trace,13,1.0025116116848694,1
20230310_05,trace,14,1.0569005253943016,1
20230310_05,trace,15,0.9523414667935622,1
20230310_05,trace,16,0.9380855617673219,1
20230310_05,trace,17,1.0331576303361905,1
20230310_05,trace,18,0.9990009877868745,1
20230310_05,trace,19,0.9840956536697526,1
20230310_05,trace,20,0.9747829290857738,1
20230310_05,trace,21,0.98459087406515,1
20230310_05,trace,22,1.0168579339850932,1
20230310_05,trace,23,0.9962532934425441,1
20230310_05,trace,24,0.9758007906489663,1
20230310_05,trace,25,0.970451549822201,1
20230310_05,trace,26,1.0471656905186149,1
20230310_05,trace,27,0.956652852841185,1
20230310_05,trace,28,0.9942417067635696,1
20230310_05,trace,29,1.0014977915950256,1
20230310_05,trace,30,0.9704096960786934,1
20230310_05,trace,31,1.015141581653573,1
20230310_05,trace,32,0.9515955769849582,1
20230310_05,trace,33,1.0006770525838933,1
20230310_05,trace,34,0.9747419605109685,1
20230310_05,trace,35,0.9884854332214222,1
20230310_05,trace,36,0.9973885152233332,1
20230310_05,trace,37,1.0193721074674336,1
20230310_05,trace,38,0.9866356617412284,1
20230310_05,trace,39,1.023411162394349,1
20230310_05,trace,40,1.0111749547064173,1
20230310_05,trace,41,0.9444443155577283,1
20230310_05,trace,42,0.9708547282291285,1
20230310_05,trace,43,0.9654847991709262,1
20230310_05,trace,44,1.02819963819787,1
20230310_05,trace,45,1.0064100013361796,1
20230310_05,trace,46,0.9956863591685566,1
20230310_05,trace,47,0.9689806591133597,1
20230310_05,trace,48,0.9714208205002527,1
20230310_05,trace,49,0.9735904310127905,1
20230310_05,trace,50,0.9422763159240585,1
20230310_05,trace,51,0.9673790760646366,1
20230310_05,trace,52,0.980975098511622,1
20230310_05,trace,53,1.0338637160887887,1
20230310_05,trace,54,0.9826912875199686,1
20230310_05,trace,55,1.018061398648649,1
20230310_05,trace,56,1.0231502734402103,1
20230310_05,trace,57,0.9509167445316647,1
20230310_05,trace,58,0.9199781159096125,1
20230310_05,trace,59,0.9578374889956197,1
20230310_05,trace,60,1.0175834302792028,1
20230310_05,trace,61,0.9551224825510168,1
20230310_05,trace,62,0.9457238521952335,1
20230310_05,trace,63,0.9910037053355981,1
20230310_05,trace,64,0.9250261528435011,1
20230310_05,trace,65,0.9712028469179884,1
20230310_05,trace,66,0.9309921923147466,1
20230310_05,trace,67,0.9695826447912173,1
20230310_05,trace,68,1.0326155824544412,1
20230310_05,trace,69,0.999979188728699,1
20230310_05,trace,70,0.9910448577577051,1
20230310_05,trace,71,1.0070443986279607,1
20230310_05,trace,72,1.016263791041567,1
20230310_05,trace,73,0.9879278647702152,1
20230310_05,trace,74,0.9985653127875881,1
20230310_05,trace,75,1.0047471059662378,1
20230310_05,trace,76,1.0258514882765613,1
20230310_05,trace,77,0.9702942730282835,1
20230310_05,trace,78,0.9858351744781705,1
20230310_05,trace,79,1.0355442708033686,1
20230310_05,trace,80,1.0751007084424429,1
20230310_05,trace,81,0.9992097042880996,1
20230310_05,trace,82,1.0548973818363525,1
20230310_05,trace,83,1.0454098249797037,1
20230310_05,trace,84,1.0050815281008854,1
20230310_05,trace,85,0.9185898220070511,1
20230310_05,trace,86,0.9972726826885046,1
20230310_05,trace,87,0.9253101419262588,1
20230310_05,trace,88,1.0070052282465045,1
20230310_05,trace,89,0.8843397000245227,1
20230310_05,trace,90,1.0049060036915571,1
20230310_05,trace,91,1.021914386097553,1
20230310_05,trace,92,1.0337965822575768,1
20230310_05,trace,93,0.9739832100349303,1
20230310_05,trace,94,0.9658008521677979,1
20230310_08,trace,5,1.0473979602183878,1
20230310_08,trace,6,1.0634820784397971,1
20230310_08,trace,7,0.9549365244684691,1
20230310_08,trace,8,1.0423866436987639,1
20230310_08,trace,9,1.0122940337033492,1
20230310_08,trace,10,0.9519748578339211,1
20230310_08,trace,11,0.8738591603784639,1
20230310_08,trace,12,1.0333287906304127,1
20230310_08,trace,13,0.8963935514548498,1
20230310_08,trace,14,0.9943831946810281,1
20230310_08,trace,15,0.9667992232366971,1
20230310_08,trace,16,1.013064701046381,1
20230310_08,trace,17,1.0034754596913338,1
20230310_08,trace,18,0.9675746309927673,1
20230310_08,trace,19,0.9500092206153903,1
20230310_08,trace,20,0.8965463843785372,1
20230310_08,trace,21,0.9858938912839391,1
20230310_08,trace,22,0.9342479403859858,1
20230310_08,trace,23,0.9888156743856944,1
20230310_08,trace,24,0.8851906737021266,1
20230310_08,trace,25,0.8970466677961004,1
20230310_08,trace,26,0.8859992160904779,1
20230310_08,trace,27,0.9119820521656241,1
20230310_08,trace,28,0.9025984649235193,1
20230310_08,trace,29,1.014411505408982,1
20230310_08,trace,30,0.9139368890932583,1
20230310_08,trace,31,0.9305863240527361,1
20230310_08,trace,32,0.9320792984015887,1
20230310_08,trace,33,0.9410219592765844,1
20230310_08,trace,34,0.9371417614841362,1
20230310_08,trace,35,0.9589595862642104,1
20230310_08,trace,36,0.9034575461775439,1
20230310_08,trace,37,0.8883577607775999,1
20230310_08,trace,38,0.9882826631539797,1
20230310_08,trace,39,0.9759901263338921,1
20230310_08,trace,40,0.9040030719150856,1
20230310_08,trace,41,0.8592336950242705,1
20230310_08,trace,42,0.9608075739419384,1
20230310_08,trace,43,0.9700435445689828,1
20230310_08,trace,44,1.0228835639078042,1
20230310_08,trace,45,0.9812373247236542,1
20230310_08,trace,46,0.9939387884140045,1
20230310_08,trace,47,0.8857905063144202,1
20230310_08,trace,48,0.8735135617726718,1
20230310_08,trace,49,1.0004722369384835,1
20230310_08,trace,50,0.8772934463472155,1
20230310_08,trace,51,0.9714959186666712,1
20230310_08,trace,52,0.9003268148985187,1
20230310_08,trace,53,0.901364518785599,1
20230310_08,trace,54,1.0229090278750612,1
20230310_08,trace,55,0.9265453351956121,1
20230310_08,trace,56,0.8983060752612472,1
20230310_08,trace,57,1.0028517999614446,1
20230310_08,trace,58,0.8916771823612216,1
20230310_08,trace,59,0.8697992436856281,1
20230310_08,trace,60,0.9463633396641116,1
20230310_08,trace,61,0.9178675348507457,1
20230310_08,trace,62,0.8007208353351116,1
20230310_08,trace,63,0.8724051556082109,1
20230310_08,trace,64,0.961706310678825,1
20230310_08,trace,65,0.8926674908123905,1
20230310_08,trace,66,1.0195817397845475,1
20230310_08,trace,67,0.9025895948496838,1
20230310_08,trace,68,0.9683857963704693,1
20230310_08,trace,69,0.8908663211143931,1
20230310_08,trace,70,1.036500553430712,1
20230310_08,trace,71,0.9423788271644029,1
20230310_08,trace,72,1.0565535711754475,1
20230310_08,trace,73,0.999487481275434,1
20230310_08,trace,74,0.9247250546194562,1
20230310_08,trace,75,0.9954468775102169,1
20230310_08,trace,76,0.9068201432130326,1
20230310_08,trace,77,1.0525058081598946,1
20230310_08,trace,78,0.8534948958786724,1
20230310_08,trace,79,0.8736947894137043,1
20230310_08,trace,80,0.9808005969583184,1
20230310_08,trace,81,1.0034347036736153,1
20230310_08,trace,82,0.9437181601116388,1
20230310_08,trace,83,1.0393635307211153,1
20230310_08,trace,84,1.041225281052539,1
20230310_08,trace,85,1.0210508445328488,1
20230310_08,trace,86,0.9860343146338827,1
20230310_08,trace,87,0.946943821712325,1
20230310_08,trace,88,0.9699580999637859,1
20230310_08,trace,89,1.0040218120630386,1
20230310_08,trace,90,0.9195374070655702,1
20230310_08,trace,91,0.9977213306047573,1
20230310_08,trace,92,1.0203571531947782,1
20230310_08,trace,93,1.0145453882902684,1
20230310_08,trace,94,1.0261837980351867,1
20230310_11,trace,5,0.8947865172128455,1
20230310_11,trace,6,0.9607727690510112,1
20230310_11,trace,7,1.0476655153074306,1
20230310_11,trace,8,1.257272525090249,1
20230310_11,trace,9,1.0078436017925718,1
20230310_11,trace,10,1.0369789186493963,1
20230310_11,trace,11,0.9959812285024243,1
20230310_11,trace,12,1.104377475822463,1
20230310_11,trace,13,1.048722254957755,1
20230310_11,trace,14,1.0028561284903683,1
20230310_11,trace,15,1.0231511512839242,1
20230310_11,trace,16,0.984508234076171,1
20230310_11,trace,17,0.9564429478522339,1
20230310_11,trace,18,0.9222528209109297,1
20230310_11,trace,19,0.9967284870501983,1
20230310_11,trace,20,0.9874282490029852,1
20230310_11,trace,21,0.9256888820927687,1
20230310_11,trace,22,0.9691946302047798,1
20230310_11,trace,23,1.0345268077864207,1
20230310_11,trace,24,0.9531864739555992,1
20230310_11,trace,25,0.9896247479719069,1
20230310_11,trace,26,0.9524256407162576,1
20230310_11,trace,27,0.9061382841858198,1
20230310_11,trace,28,0.6861700329691768,1
20230310_11,trace,29,0.9881064509645427,1
20230310_11,trace,30,1.0490392579719667,1
20230310_11,trace,31,0.8509108493048336,1
20230310_11,trace,32,0.8508275790827862,1
20230310_11,trace,33,0.8154147677501977,1
20230310_11,trace,34,1.1556326206334266,1
20230310_11,trace,35,1.037927775667904,1
20230310_11,trace,36,0.9975494826129582,1
20230310_11,trace,37,0.8903336315424654,1
20230310_11,trace,38,1.064133551574958,1
20230310_11,trace,39,0.8935521756022984,1
20230310_11,trace,40,0.8912187309013596,1
20230310_11,trace,41,1.0301533941598433,1
20230310_11,trace,42,1.0740418980409152,1
20230310_11,trace,43,0.750327372624902,1
20230310_11,trace,44,1.0178733843555168,1
20230310_11,trace,45,0.9452085279367343,1
20230310_11,trace,46,1.0043044903622738,1
20230310_11,trace,47,0.9625446929390459,1
20230310_11,trace,48,0.9704767457108189,1
20230310_11,trace,49,0.9090115174860055,1
20230310_11,trace,50,0.9515871858839168,1
20230310_11,trace,51,1.0096963285400116,1
20230310_11,trace,52,1.0100781941870098,1
20230310_11,trace,53,0.9661863675495478,1
20230310_11,trace,54,0.9301621423163796,1
20230310_11,trace,55,0.9560117615156978,1
20230310_11,trace,56,1.008860550107021,1
20230310_11,trace,57,1.2050175683439277,1
20230310_11,trace,58,0.7500261399544876,1
20230310_11,trace,59,1.291368559339918,1
20230310_11,trace,60,0.9729983967282401,1
20230310_11,trace,61,0.9521570032350313,1
20230310_11,trace,62,1.024505605681393,1
20230310_11,trace,63,0.8531292415727533,1
20230310_11,trace,64,1.243524905101896,1
20230310_11,trace,65,0.9768637736351874,1
20230310_11,trace,66,0.833763949321387,1
20230310_11,trace,67,1.0988420581437757,1
20230310_11,trace,68,0.8675951590181469,1
20230310_11,trace,69,0.8619347101846566,1
20230310_11,trace,70,0.7434660372513268,1
20230310_11,trace,71,0.8649700493523584,1
20230310_11,trace,72,0.8938271749785136,1
20230310_11,trace,73,1.0974991334849618,1
20230310_11,trace,74,0.8692145465293754,1
20230310_11,trace,75,1.0434761891288011,1
20230310_11,trace,76,1.4456542577311873,1
20230310_11,trace,77,0.9205921126702783,1
20230310_11,trace,78,1.053647063022488,1
20230310_11,trace,79,1.2740728299903203,1
20230310_11,trace,80,0.9328305845444868,1
20230310_11,trace,81,0.7854744028195385,1
20230310_11,trace,82,0.7277838591593984,1
20230310_11,trace,83,0.9805812571505607,1
20230310_11,trace,84,1.1348300322497358,1
20230310_11,trace,85,0.8465544256058479,1
20230310_11,trace,86,1.1847889516680221,1
20230310_11,trace,87,1.3509481498221487,1
20230310_11,trace,88,1.0461827948857891,1
20230310_11,trace,89,1.119179043514873,1
20230310_11,trace,90,0.9658725252846183,1
20230310_11,trace,91,0.9030745459382304,1
20230310_11,trace,92,1.0657948562144808,1
20230310_11,trace,93,0.9207889603531639,1
20230310_11,trace,94,1.1168397939646524,1
20230314_01,trace,5,0.9569244837342163,1
20230314_01,trace,6,1.0284390436451982,1
20230314_01,trace,7,1.0175456026721659,1
20230314_01,trace,8,1.040178174398076,1
20230314_01,trace,9,1.0175579378096542,1
20230314_01,trace,10,0.9961895233080679,1
20230314_01,trace,11,1.0127802328355187,1
20230314_01,trace,12,0.9890287467002965,1
20230314_01,trace,13,0.980452286774865,1
20230314_01,trace,14,1.0116424261171841,1
20230314_01,trace,15,0.9720790801562404,1
20230314_01,trace,16,1.0105558999256072,1
20230314_01,trace,17,1.0087488133646243,1
20230314_01,trace,18,1.0769912434290807,1
20230314_01,trace,19,0.9797470559400508,1
20230314_01,trace,20,1.011092713960349,1
20230314_01,trace,21,0.9752246400259085,1
20230314_01,trace,22,0.9954771161041708,1
20230314_01,trace,23,1.0300705602600022,1
20230314_01,trace,24,0.969494256959959,1
20230314_01,trace,25,1.0056335491092658,1
20230314_01,trace,26,0.986850761456956,1
20230314_01,trace,27,0.9993394837278128,1
20230314_01,trace,28,0.9765902254544475,1
20230314_01,trace,29,0.9927666565747938,1
20230314_01,trace,30,0.9920234915927149,1
20230314_01,trace,31,1.0242774920762725,1
20230314_01,trace,32,1.0093497424583704,1
20230314_01,trace,33,1.0097992751246543,1
20230314_01,trace,34,0.9967063395518628,1
20230314_01,trace,35,1.0323703976539207,1
20230314_01,trace,36,0.9928857474469895,1
20230314_01,trace,37,1.002994353040919,1
20230314_01,trace,38,1.0147466828278808,1
20230314_01,trace,39,0.9989134451069595,1
20230314_01,trace,40,0.9820382511347661,1
20230314_01,trace,41,0.9622919658853651,1
20230314_01,trace,42,1.0148206500369403,1
20230314_01,trace,43,1.0073102556239633,1
20230314_01,trace,44,1.0249496256563875,1
20230314_01,trace,45,1.0431466389619082,1
20230314_01,trace,46,1.0100995183060848,1
20230314_01,trace,47,1.021822276015915,1
20230314_01,trace,48,0.9903469430211813,1
20230314_01,trace,49,1.0112150977775285,1
20230314_01,trace,50,1.050167066760995,1
20230314_01,trace,51,0.9901756605195312,1
20230314_01,trace,52,1.0122863969589233,1
20230314_01,trace,53,1.0092148565490364,1
20230314_01,trace,54,0.9738607151238295,1
20230314_01,trace,55,0.9836132249802283,1
20230314_01,trace,56,0.9876698703610507,1
20230314_01,trace,57,0.9982611803908021,1
20230314_01,trace,58,1.0096114358688892,1
20230314_01,trace,59,1.0103601375867748,1
20230314_01,trace,60,0.9670528599700299,1
20230314_01,trace,61,0.9727183949037848,1
20230314_01,trace,62,0.9960705613216758,1
20230314_01,trace,63,1.0213694264012532,1
20230314_01,trace,64,0.9719616214231065,1
20230314_01,trace,65,1.037077198651633,1
20230314_01,trace,66,1.0353143258114825,1
20230314_01,trace,67,1.0465774893831035,1
20230314_01,trace,68,1.07758346395777,1
20230314_01,trace,69,1.0064177795819185,1
20230314_01,trace,70,1.0501443503275056,1
20230314_01,trace,71,1.0227297189409992,1
20230314_01,trace,72,0.9756561438498885,1
20230314_01,trace,73,0.9934916521926278,1
20230314_01,trace,74,0.9910747709179023,1
20230314_01,trace,75,1.0494879682593723,1
20230314_01,trace,76,1.0378809992713114,1
20230314_01,trace,77,1.0222112228103446,1
20230314_01,trace,78,1.0026648019020803,1
20230314_01,trace,79,1.0491015630839897,1
20230314_01,trace,80,1.0237872906239576,1
20230314_01,trace,81,1.0074490579695872,1
20230314_01,trace,82,1.032678524155214,1
20230314_01,trace,83,1.0242155348697672,1
20230314_01,trace,84,0.9666183602311705,1
20230314_01,trace,85,1.0297221474149474,1
20230314_01,trace,86,1.010075224497887,1
20230314_01,trace,87,1.0575021755788452,1
20230314_01,trace,88,1.004877558276775,1
20230314_01,trace,89,1.0088553275093042,1
20230314_01,trace,90,0.9822877737535358,1
20230314_01,trace,91,1.0133325619572677,1
20230314_01,trace,92,1.0080672906472372,1
20230314_01,trace,93,0.9739309618000528,1
20230314_01,trace,94,1.0173582475262268,1
20230314_04,trace,5,1.0396796824144325,1
20230314_04,trace,6,0.9807372265544276,1
20230314_04,trace,7,0.9366650591080715,1
20230314_04,trace,8,1.0694757157385568,1
20230314_04,trace,9,0.9641737634130572,1
20230314_04,trace,10,0.9766521817195366,1
20230314_04,trace,11,0.9460181722498071,1
20230314_04,trace,12,0.9130055269704301,1
20230314_04,trace,13,1.0038149285509579,1
20230314_04,trace,14,1.0171362690202506,1
20230314_04,trace,15,0.9908626918366648,1
20230314_04,trace,16,1.0864504378028805,1
20230314_04,trace,17,0.9284043825866352,1
20230314_04,trace,18,0.9486372698312864,1
20230314_04,trace,19,1.0390423131218374,1
20230314_04,trace,20,0.9301983507372071,1
20230314_04,trace,21,0.9571018375370913,1
20230314_04,trace,22,0.9286268753749356,1
20230314_04,trace,23,0.8960234059497404,1
20230314_04,trace,24,0.8609147960549416,1
20230314_04,trace,25,0.9107844558903505,1
20230314_04,trace,26,0.9014864727047859,1
20230314_04,trace,27,0.9683893388827145,1
20230314_04,trace,28,0.9219392894041201,1
20230314_04,trace,29,1.0083393947939185,1
20230314_04,trace,30,0.9224690483451673,1
20230314_04,trace,31,0.9392928407440895,1
20230314_04,trace,32,0.9826651974268911,1
20230314_04,trace,33,0.9561742446970525,1
20230314_04,trace,34,0.900380935317644,1
20230314_04,trace,35,0.9482693066046635,1
20230314_04,trace,36,0.9959828809630814,1
20230314_04,trace,37,0.9316951907343074,1
20230314_04,trace,38,0.927776754836365,1
20230314_04,trace,39,0.9604318491336008,1
20230314_04,trace,40,0.9970414422930931,1
20230314_04,trace,41,0.9346793068499979,1
20230314_04,trace,42,0.9546180219992674,1
20230314_04,trace,43,0.9786745050322335,1
20230314_04,trace,44,1.0390889142237185,1
20230314_04,trace,45,0.9688045437118561,1
20230314_04,trace,46,0.9029967689683512,1
20230314_04,trace,47,0.9578088390050833,1
20230314_04,trace,48,0.9125715344353753,1
20230314_04,trace,49,1.0116443303252016,1
20230314_04,trace,50,0.9007548809197304,1
